state,date,cases,deaths,incidence
WI,2020-08-14 00:00:00,64227,1025,1103.0953721416163
WY,2020-08-14 00:00:00,3183,30,549.9698492809615
AL,2020-08-15 00:00:00,107580,1896,2194.0840494494905
AK,2020-08-15 00:00:00,4156,28,568.1126929990636
AZ,2020-08-15 00:00:00,192654,4492,2646.8126182127976
AR,2020-08-15 00:00:00,51992,600,1722.8421726526972
CA,2020-08-15 00:00:00,617994,11218,1564.0577853592292
CO,2020-08-15 00:00:00,52819,1896,917.1978017398262
CT,2020-08-15 00:00:00,50897,4453,1427.5709080362956
DE,2020-08-15 00:00:00,16396,593,1683.7755349345427
DC,2020-08-15 00:00:00,13159,597,1864.543910087014
FL,2020-08-15 00:00:00,569637,9345,2652.220762364303
GA,2020-08-15 00:00:00,235168,4669,2214.9254108082537
HI,2020-08-15 00:00:00,4825,40,340.7793924874565
ID,2020-08-15 00:00:00,27475,269,1537.4370825907286
IL,2020-08-15 00:00:00,205851,7937,1624.4784392077509
IN,2020-08-15 00:00:00,79676,3128,1183.502794546642
IA,2020-08-15 00:00:00,52065,975,1650.2011048883226
KS,2020-08-15 00:00:00,33885,406,1163.1084050672189
KY,2020-08-15 00:00:00,38930,810,871.370845628138
LA,2020-08-15 00:00:00,136737,4430,2941.3434968295005
ME,2020-08-15 00:00:00,4144,127,308.28470509116124
MD,2020-08-15 00:00:00,99693,3636,1648.9956464781465
MA,2020-08-15 00:00:00,123199,8826,1787.4348404345997
MI,2020-08-15 00:00:00,101782,6586,1019.1594813062808
MN,2020-08-15 00:00:00,64413,1705,1142.1489912817005
MS,2020-08-15 00:00:00,71755,2080,2411.0015997182936
MO,2020-08-15 00:00:00,67004,1378,1091.7276748501165
MT,2020-08-15 00:00:00,5659,82,529.4832041827208
NE,2020-08-15 00:00:00,30241,361,1563.3206645133807
NV,2020-08-15 00:00:00,60608,1069,1967.692545442504
NH,2020-08-15 00:00:00,6980,423,513.3443797983542
NJ,2020-08-15 00:00:00,187442,15910,2110.3128845476167
NM,2020-08-15 00:00:00,23302,711,1111.2971062494844
NY,2020-08-15 00:00:00,424901,32833,2184.1810864345093
NC,2020-08-15 00:00:00,143704,2343,1370.1644647392222
ND,2020-08-15 00:00:00,8444,121,1108.0463269392778
OH,2020-08-15 00:00:00,107674,3824,921.14876252235
OK,2020-08-15 00:00:00,47798,657,1207.9441572859646
OR,2020-08-15 00:00:00,23018,386,545.7428948272499
PA,2020-08-15 00:00:00,128531,7451,1003.9924264893524
PR,2020-08-15 00:00:00,25695,329,875.9436123444128
RI,2020-08-15 00:00:00,20335,1021,1919.55339114806
SC,2020-08-15 00:00:00,105882,2260,2056.474684746521
SD,2020-08-15 00:00:00,10118,152,1143.7175227969196
TN,2020-08-15 00:00:00,131747,1345,1929.1791364519336
TX,2020-08-15 00:00:00,546552,10268,1884.9297939938433
UT,2020-08-15 00:00:00,46321,363,1444.8411364091482
VT,2020-08-15 00:00:00,1509,58,241.83118612667846
VA,2020-08-15 00:00:00,105750,2381,1238.9404791905451
WA,2020-08-15 00:00:00,66885,1766,878.3445808102623
WV,2020-08-15 00:00:00,8462,160,472.1710886439561
WI,2020-08-15 00:00:00,65056,1038,1117.333403865119
WY,2020-08-15 00:00:00,3227,30,557.5723228494071
AL,2020-05-01 00:00:00,7294,289,155.5589726112559
AK,2020-05-01 00:00:00,364,9,60.89512487682957
AZ,2020-05-01 00:00:00,7969,330,109.48358069148723
AR,2020-05-01 00:00:00,3337,64,128.89011972451428
CA,2020-05-01 00:00:00,52026,2126,132.6902094488406
CO,2020-05-01 00:00:00,15793,821,278.69280316820056
CT,2020-05-01 00:00:00,28764,2339,806.7793700759573
DE,2020-05-01 00:00:00,4918,159,505.05050505050497
DC,2020-05-01 00:00:00,4658,231,660.0080198484162
FL,2020-05-01 00:00:00,34728,1314,163.55976275356872
GA,2020-05-01 00:00:00,27489,1169,271.110903778954
HI,2020-05-01 00:00:00,619,16,43.721296862661454
ID,2020-05-01 00:00:00,2015,63,125.11665653521864
IL,2020-05-01 00:00:00,56055,2457,477.64704699431724
IN,2020-05-01 00:00:00,18630,1175,284.688525081166
IA,2020-05-01 00:00:00,7884,170,300.83416230621214
KS,2020-05-01 00:00:00,4634,140,190.03579267152432
KY,2020-05-01 00:00:00,4882,246,142.61080599643094
LA,2020-05-01 00:00:00,28711,1970,624.5233580132192
ME,2020-05-01 00:00:00,1123,55,95.65538847331274
MD,2020-05-01 00:00:00,23472,1080,394.92978268934877
MA,2020-05-01 00:00:00,64311,3716,936.9629410767141
MI,2020-05-01 00:00:00,42356,3866,531.6257448138689
MN,2020-05-01 00:00:00,5730,370,115.8407470737576
MS,2020-05-01 00:00:00,7212,281,249.1014456311572
MO,2020-05-01 00:00:00,8067,360,137.67489678222688
MT,2020-05-01 00:00:00,453,16,52.310254080026596
NE,2020-05-01 00:00:00,5008,73,328.33488059834576
NV,2020-05-01 00:00:00,5248,246,173.96510156638203
NH,2020-05-01 00:00:00,2310,81,173.9263997687005
NJ,2020-05-01 00:00:00,121190,7538,1364.4157578254913
NM,2020-05-01 00:00:00,3513,131,210.67049347749042
NY,2020-05-01 00:00:00,308314,24039,1828.5602447063568
NC,2020-05-01 00:00:00,11070,419,111.61665175251757
ND,2020-05-01 00:00:00,1107,23,182.54735182662785
OH,2020-05-01 00:00:00,18743,1003,167.73970677993103
OK,2020-05-01 00:00:00,3748,230,102.47061351682535
OR,2020-05-01 00:00:00,2579,104,64.3611772580192
PA,2020-05-01 00:00:00,49579,2635,393.87496974180016
PR,2020-05-01 00:00:00,1575,94,53.691815117433364
RI,2020-05-01 00:00:00,8962,279,845.9816814098309
SC,2020-05-01 00:00:00,6258,256,124.16728257580642
SD,2020-05-01 00:00:00,2525,21,343.12100145129995
TN,2020-05-01 00:00:00,11891,204,181.1291485406773
TX,2020-05-01 00:00:00,29692,840,129.18236724208046
UT,2020-05-01 00:00:00,4828,46,168.46471697020326
VT,2020-05-01 00:00:00,879,50,143.9588857352958
VA,2020-05-01 00:00:00,16902,581,213.75374182868083
WA,2020-05-01 00:00:00,14637,824,193.8828805403553
WV,2020-05-01 00:00:00,1152,46,87.07496156456774
WI,2020-05-01 00:00:00,7314,327,141.3450506331829
WY,2020-05-01 00:00:00,566,7,113.82833239481941
AL,2020-05-23 00:00:00,14117,549,287.9148961338396
AK,2020-05-23 00:00:00,407,10,55.635675180610896
AZ,2020-05-23 00:00:00,16053,801,220.54711015691365
AR,2020-05-23 00:00:00,5775,115,191.3643165692669
CA,2020-05-23 00:00:00,92539,3738,234.2034767317445
CO,2020-05-23 00:00:00,23964,1327,416.13298473831765
CT,2020-05-23 00:00:00,40022,3675,1122.546375649422
DE,2020-05-23 00:00:00,8529,322,875.8795765709144
DC,2020-05-23 00:00:00,7966,427,1128.7299025574248
FL,2020-05-23 00:00:00,50127,2233,233.39051036894625
GA,2020-05-23 00:00:00,42242,1822,397.85548715540483
HI,2020-05-23 00:00:00,643,17,45.41370971387244
ID,2020-05-23 00:00:00,2595,79,145.2101630326821
IL,2020-05-23 00:00:00,107796,4790,850.6748951078145
IN,2020-05-23 00:00:00,30901,1964,459.00170508416323
IA,2020-05-23 00:00:00,16898,446,535.5824118006891
KS,2020-05-23 00:00:00,8946,205,307.0729759991542
KY,2020-05-23 00:00:00,8571,391,191.84483734597407
LA,2020-05-23 00:00:00,36925,2668,794.2920249854049
ME,2020-05-23 00:00:00,2013,77,149.75316393545066
MD,2020-05-23 00:00:00,45495,2243,752.5208082465497
MA,2020-05-23 00:00:00,91662,6304,1329.879725841251
MI,2020-05-23 00:00:00,54365,5223,544.3654595234517
MN,2020-05-23 00:00:00,19845,861,351.88466197794475
MS,2020-05-23 00:00:00,13005,616,436.9740896709137
MO,2020-05-23 00:00:00,11966,682,194.96766397911307
MT,2020-05-23 00:00:00,479,16,44.81753928318136
NE,2020-05-23 00:00:00,11963,147,618.4320991228324
NV,2020-05-23 00:00:00,7526,387,244.33827377574383
NH,2020-05-23 00:00:00,4089,208,300.7256689105258
NJ,2020-05-23 00:00:00,153140,11082,1724.1243432081505
NM,2020-05-23 00:00:00,6625,302,315.95327992888315
NY,2020-05-23 00:00:00,359926,29031,1850.1805402106072
NC,2020-05-23 00:00:00,22864,778,217.9997795593552
ND,2020-05-23 00:00:00,2365,52,310.3422031278295
OH,2020-05-23 00:00:00,31408,1956,268.69476691960887
OK,2020-05-23 00:00:00,5960,311,150.6202597896219
OR,2020-05-23 00:00:00,3888,147,92.18213463760306
PA,2020-05-23 00:00:00,71009,5112,554.6716217300296
PR,2020-05-23 00:00:00,3100,127,105.67912816764664
RI,2020-05-23 00:00:00,13952,597,1317.0203547232718
SC,2020-05-23 00:00:00,9895,425,192.18391233228337
SD,2020-05-23 00:00:00,4464,50,504.6012079230528
TN,2020-05-23 00:00:00,19785,329,289.7129286792224
TX,2020-05-23 00:00:00,54776,1478,188.9095902966356
UT,2020-05-23 00:00:00,8260,97,257.64529666327513
VT,2020-05-23 00:00:00,954,54,152.88731051348663
VA,2020-05-23 00:00:00,35749,1159,418.8263185870713
WA,2020-05-23 00:00:00,19265,1050,252.99107945443225
WV,2020-05-23 00:00:00,1705,72,95.13728505529959
WI,2020-05-23 00:00:00,14877,507,255.5116983721928
WY,2020-05-23 00:00:00,813,12,140.47297752605144
AL,2020-05-22 00:00:00,13670,541,278.7983728943533
AK,2020-05-22 00:00:00,403,10,55.088887218147896
AZ,2020-05-22 00:00:00,15624,775,214.6532142958711
AR,2020-05-22 00:00:00,5612,113,185.9630380236755
CA,2020-05-22 00:00:00,90252,3666,228.4153943958051
CO,2020-05-22 00:00:00,23487,1324,407.84991706513375
CT,2020-05-22 00:00:00,39640,3637,1111.8319506956943
DE,2020-05-22 00:00:00,8529,322,875.8795765709144
DC,2020-05-22 00:00:00,7893,418,1118.3862818084046
FL,2020-05-22 00:00:00,49451,2190,230.24306517953917
GA,2020-05-22 00:00:00,41482,1808,390.697441365951
HI,2020-05-22 00:00:00,642,17,45.343081860507155
ID,2020-05-22 00:00:00,2595,79,145.2101630326821
IL,2020-05-22 00:00:00,105444,4715,832.1140268632266
IN,2020-05-22 00:00:00,30409,1941,451.6935649300773
IA,2020-05-22 00:00:00,16492,424,522.7142345494711
KS,2020-05-22 00:00:00,8909,205,305.8029446877336
KY,2020-05-22 00:00:00,8426,391,188.59929990399925
LA,2020-05-22 00:00:00,36925,2668,794.2920249854049
ME,2020-05-22 00:00:00,1948,75,144.9176171615787
MD,2020-05-22 00:00:00,44424,2207,734.8056794272935
MA,2020-05-22 00:00:00,90889,6228,1318.6646418579726
MI,2020-05-22 00:00:00,53913,5158,539.8395110693987
MN,2020-05-22 00:00:00,19005,851,336.9900731111534
MS,2020-05-22 00:00:00,12625,595,424.205911733586
MO,2020-05-22 00:00:00,11836,677,192.849512857829
MT,2020-05-22 00:00:00,479,16,44.81753928318136
NE,2020-05-22 00:00:00,11662,147,602.8717829951075
NV,2020-05-22 00:00:00,7525,386,244.30580788765243
NH,2020-05-22 00:00:00,4014,204,295.2097909040965
NJ,2020-05-22 00:00:00,152579,10985,1717.808333305187
NM,2020-05-22 00:00:00,6625,302,315.95327992888315
NY,2020-05-22 00:00:00,358154,28853,1841.0716680611845
NC,2020-05-22 00:00:00,22110,775,210.81066856443942
ND,2020-05-22 00:00:00,2317,52,304.0435030220638
OH,2020-05-22 00:00:00,30794,1872,263.44201007776473
OK,2020-05-22 00:00:00,5849,307,147.81508381031855
OR,2020-05-22 00:00:00,3864,147,91.61310911514872
PA,2020-05-22 00:00:00,70211,5010,548.438215342944
PR,2020-05-22 00:00:00,3030,126,103.2928252735385
RI,2020-05-22 00:00:00,13736,579,1296.630704736157
SC,2020-05-22 00:00:00,9638,419,187.1923746395702
SD,2020-05-22 00:00:00,4356,50,492.393114182979
TN,2020-05-22 00:00:00,19394,315,283.98749248444983
TX,2020-05-22 00:00:00,53539,1470,184.6434671186573
UT,2020-05-22 00:00:00,8057,93,251.31333598256745
VT,2020-05-22 00:00:00,952,54,152.5667920428085
VA,2020-05-22 00:00:00,34950,1136,409.4654349665205
WA,2020-05-22 00:00:00,19265,1050,252.99107945443225
WV,2020-05-22 00:00:00,1705,72,95.13728505529959
WI,2020-05-22 00:00:00,14396,496,247.2505484819579
WY,2020-05-22 00:00:00,803,12,138.74514262413194
AL,2020-08-09 00:00:00,101334,1768,2066.6974629755964
AK,2020-08-09 00:00:00,3711,26,507.2825321750541
AZ,2020-08-09 00:00:00,186923,4150,2568.076214530665
AR,2020-08-09 00:00:00,49383,544,1636.3885792450405
CA,2020-08-09 00:00:00,559746,10377,1416.6401115928104
CO,2020-08-09 00:00:00,50642,1858,879.3943670972242
CT,2020-08-09 00:00:00,50320,4441,1411.3870776742515
DE,2020-08-09 00:00:00,15575,591,1599.4635250430288
DC,2020-08-09 00:00:00,12753,591,1807.016375510273
FL,2020-08-09 00:00:00,532806,8186,2480.7362153657064
GA,2020-08-09 00:00:00,216596,4199,2040.0053760691271
HI,2020-08-09 00:00:00,3498,31,247.0562310717353
ID,2020-08-09 00:00:00,24675,237,1380.7555964668327
IL,2020-08-09 00:00:00,195380,7845,1541.8462745015104
IN,2020-08-09 00:00:00,74328,3041,1104.0639052294644
IA,2020-08-09 00:00:00,48919,931,1550.488578700314
KS,2020-08-09 00:00:00,30662,380,1052.478380291311
KY,2020-08-09 00:00:00,34982,773,783.0026951390579
LA,2020-08-09 00:00:00,131399,4263,2826.518017361062
ME,2020-08-09 00:00:00,4044,125,300.8454023621274
MD,2020-08-09 00:00:00,95503,3585,1579.6899604345583
MA,2020-08-09 00:00:00,121040,8735,1756.1109512756107
MI,2020-08-09 00:00:00,96726,6519,968.5329428467836
MN,2020-08-09 00:00:00,60898,1698,1079.8222295355442
MS,2020-08-09 00:00:00,67173,1896,2257.0442541687257
MO,2020-08-09 00:00:00,59383,1334,967.555138732381
MT,2020-08-09 00:00:00,4952,75,463.33289045994593
NE,2020-08-09 00:00:00,28432,345,1469.8036815397784
NV,2020-08-09 00:00:00,56230,957,1825.5568873784314
NH,2020-08-09 00:00:00,6835,419,502.68034898592424
NJ,2020-08-09 00:00:00,184773,15874,2080.263988948672
NM,2020-08-09 00:00:00,22315,685,1064.2260289227208
NY,2020-08-09 00:00:00,420860,32774,2163.408539958314
NC,2020-08-09 00:00:00,136346,2192,1300.0086574440095
ND,2020-08-09 00:00:00,7596,112,996.7692917374176
OH,2020-08-09 00:00:00,100848,3669,862.7524788050406
OK,2020-08-09 00:00:00,43566,603,1100.993664093065
OR,2020-08-09 00:00:00,21272,356,504.34628806869654
PA,2020-08-09 00:00:00,123312,7311,963.2253238149167
PR,2020-08-09 00:00:00,22121,279,754.1058045795198
RI,2020-08-09 00:00:00,19738,1014,1863.19866410034
SC,2020-08-09 00:00:00,100435,2031,1950.6812769169155
SD,2020-08-09 00:00:00,9605,146,1085.7290775315687
TN,2020-08-09 00:00:00,122712,1223,1796.879095480654
TX,2020-08-09 00:00:00,503328,9157,1735.8603451297101
UT,2020-08-09 00:00:00,44127,336,1376.4060539782492
VT,2020-08-09 00:00:00,1459,58,233.81822435972433
VA,2020-08-09 00:00:00,100086,2326,1172.5824756526226
WA,2020-08-09 00:00:00,63072,1688,828.2716513547861
WV,2020-08-09 00:00:00,7695,139,429.37326011761314
WI,2020-08-09 00:00:00,60554,998,1040.0117888841678
WY,2020-08-09 00:00:00,3050,28,526.9896450854328
AL,2020-06-10 00:00:00,21989,744,448.4636007003611
AK,2020-06-10 00:00:00,592,11,80.92461844452494
AZ,2020-06-10 00:00:00,29852,1101,410.12722434462006
AR,2020-06-10 00:00:00,10368,165,343.5610795134475
CA,2020-06-10 00:00:00,139715,4854,353.59944187397406
CO,2020-06-10 00:00:00,28484,1572,494.6224310334768
CT,2020-06-10 00:00:00,44347,4120,1243.8549827825925
DE,2020-06-10 00:00:00,10056,413,1032.6937533118908
DC,2020-06-10 00:00:00,9537,499,1351.3302888137284
FL,2020-06-10 00:00:00,67371,2801,313.67829860287424
GA,2020-06-10 00:00:00,53980,2329,508.40962067725854
HI,2020-06-10 00:00:00,685,17,48.38007955521403
ID,2020-06-10 00:00:00,3260,85,182.4220159871074
IL,2020-06-10 00:00:00,129837,6095,1024.6120111702967
IN,2020-06-10 00:00:00,38337,2355,569.455628225998
IA,2020-06-10 00:00:00,22626,631,717.1314741035858
KS,2020-06-10 00:00:00,10750,240,368.9955837235533
KY,2020-06-10 00:00:00,11883,484,265.9773891240474
LA,2020-06-10 00:00:00,44030,2968,947.1273624944447
ME,2020-06-10 00:00:00,2637,100,196.1744129646216
MD,2020-06-10 00:00:00,59465,2844,983.5948975135964
MA,2020-06-10 00:00:00,104156,7454,1511.1491427715011
MI,2020-06-10 00:00:00,65182,5955,652.6778144515338
MN,2020-06-10 00:00:00,28869,1267,511.89510237547415
MS,2020-06-10 00:00:00,18483,868,621.0374547779697
MO,2020-06-10 00:00:00,15512,851,252.7443091796759
MT,2020-06-10 00:00:00,561,18,52.489852897421166
NE,2020-06-10 00:00:00,16058,191,830.1247720232753
NV,2020-06-10 00:00:00,10218,449,331.73644451774516
NH,2020-06-10 00:00:00,5178,301,380.8162175638794
NJ,2020-06-10 00:00:00,165346,12377,1861.5454071574688
NM,2020-06-10 00:00:00,9250,410,441.1423153724028
NY,2020-06-10 00:00:00,380156,30542,1954.1717837675067
NC,2020-06-10 00:00:00,38473,1090,366.8258187100714
ND,2020-06-10 00:00:00,2941,73,385.92660439701757
OH,2020-06-10 00:00:00,39575,2459,338.5632768989914
OK,2020-06-10 00:00:00,7483,356,189.10929597411757
OR,2020-06-10 00:00:00,5060,169,119.96954765079
PA,2020-06-10 00:00:00,81316,6062,635.182548586786
PR,2020-06-10 00:00:00,5329,143,181.66583032431905
RI,2020-06-10 00:00:00,15756,812,1487.3116907267686
SC,2020-06-10 00:00:00,15759,575,306.076429959015
SD,2020-06-10 00:00:00,5604,69,633.4644196238324
TN,2020-06-10 00:00:00,27930,437,408.98064685421684
TX,2020-06-10 00:00:00,80777,1905,278.5809474111168
UT,2020-06-10 00:00:00,12864,128,401.2529172247422
VT,2020-06-10 00:00:00,1095,55,175.48386269629754
VA,2020-06-10 00:00:00,52177,1514,611.2926466451543
WA,2020-06-10 00:00:00,24354,1176,319.82064619949347
WV,2020-06-10 00:00:00,2194,85,122.42299320312452
WI,2020-06-10 00:00:00,21593,671,370.85864777514007
WY,2020-06-10 00:00:00,980,18,169.32782038810632
AL,2020-06-11 00:00:00,22845,755,465.9216407294442
AK,2020-06-11 00:00:00,609,11,83.24846728499273
AZ,2020-06-11 00:00:00,31267,1135,429.56746360656695
AR,2020-06-11 00:00:00,10816,171,358.4063113442756
CA,2020-06-11 00:00:00,143377,4934,362.8674600262304
CO,2020-06-11 00:00:00,28632,1582,497.1924394519909
CT,2020-06-11 00:00:00,44461,4146,1247.0524813289924
DE,2020-06-11 00:00:00,10106,414,1037.828467678
DC,2020-06-11 00:00:00,9589,502,1358.6983474294686
FL,2020-06-11 00:00:00,69069,2848,321.5841594484558
GA,2020-06-11 00:00:00,54973,2375,517.762172610058
HI,2020-06-11 00:00:00,692,17,48.87447452877096
ID,2020-06-11 00:00:00,3260,85,182.4220159871074
IL,2020-06-11 00:00:00,130603,6185,1030.6569197907704
IN,2020-06-11 00:00:00,38748,2380,575.5605989644723
IA,2020-06-11 00:00:00,22973,640,728.1296453010551
KS,2020-06-11 00:00:00,10823,243,371.50132117581563
KY,2020-06-11 00:00:00,11945,493,267.36513616820207
LA,2020-06-11 00:00:00,44472,2987,956.6352047434236
ME,2020-06-11 00:00:00,2667,100,198.4062037833318
MD,2020-06-11 00:00:00,60197,2875,995.702716650567
MA,2020-06-11 00:00:00,104667,7492,1518.5629951847684
MI,2020-06-11 00:00:00,65449,5985,655.3513282507199
MN,2020-06-11 00:00:00,29316,1280,519.8211514510167
MS,2020-06-11 00:00:00,18483,868,621.0374547779697
MO,2020-06-11 00:00:00,15699,862,255.79118810029217
MT,2020-06-11 00:00:00,563,18,52.67698249776848
NE,2020-06-11 00:00:00,16315,212,843.4104904446217
NV,2020-06-11 00:00:00,10473,459,340.01524598104766
NH,2020-06-11 00:00:00,5209,308,383.0961138065368
NJ,2020-06-11 00:00:00,165816,12443,1866.8368949549606
NM,2020-06-11 00:00:00,9367,420,446.7221695235997
NY,2020-06-11 00:00:00,380892,30580,1957.95515278668
NC,2020-06-11 00:00:00,39584,1106,377.4187926031104
ND,2020-06-11 00:00:00,2980,74,391.0442982329522
OH,2020-06-11 00:00:00,40004,2492,342.23336270542643
OK,2020-06-11 00:00:00,7626,358,192.72317133484174
OR,2020-06-11 00:00:00,5237,171,124.16611087889076
PA,2020-06-11 00:00:00,81848,6113,639.3381528448432
PR,2020-06-11 00:00:00,5352,144,182.44990127524028
RI,2020-06-11 00:00:00,15862,823,1497.3177226648895
SC,2020-06-11 00:00:00,16441,588,319.32245605407485
SD,2020-06-11 00:00:00,5665,73,640.3597318288741
TN,2020-06-11 00:00:00,28340,441,414.98430117610116
TX,2020-06-11 00:00:00,82658,1930,285.0680757035801
UT,2020-06-11 00:00:00,13252,131,413.3553839445183
VT,2020-06-11 00:00:00,1110,55,177.88775122638378
VA,2020-06-11 00:00:00,52647,1520,616.7990487748899
WA,2020-06-11 00:00:00,24779,1194,325.4018145757268
WV,2020-06-11 00:00:00,2217,86,123.70637006897314
WI,2020-06-11 00:00:00,21926,682,376.5779053914565
WY,2020-06-11 00:00:00,1009,18,174.33854160367267
AL,2020-08-08 00:00:00,100173,1755,2043.018976440824
AK,2020-08-08 00:00:00,3613,26,493.8862270947105
AZ,2020-08-08 00:00:00,186107,4137,2556.865447578193
AR,2020-08-08 00:00:00,48811,535,1617.4343993181797
CA,2020-08-08 00:00:00,554388,10307,1403.0797507900274
CO,2020-08-08 00:00:00,50306,1857,873.5597533903273
CT,2020-08-08 00:00:00,50320,4441,1411.3870776742515
DE,2020-08-08 00:00:00,15502,590,1591.9668420685093
DC,2020-08-08 00:00:00,12653,590,1792.8470320184656
FL,2020-08-08 00:00:00,526577,8109,2451.734090979883
GA,2020-08-08 00:00:00,213427,4186,2010.158208823365
HI,2020-08-08 00:00:00,3346,31,236.32079736021336
ID,2020-08-08 00:00:00,24497,235,1370.795130563242
IL,2020-08-08 00:00:00,193998,7840,1530.940186102692
IN,2020-08-08 00:00:00,73287,3036,1088.6009501473436
IA,2020-08-08 00:00:00,48535,927,1538.3176918420193
KS,2020-08-08 00:00:00,30463,380,1045.6476713461027
KY,2020-08-08 00:00:00,34578,772,773.9599563352107
LA,2020-08-08 00:00:00,128746,4207,2769.4494529118733
ME,2020-08-08 00:00:00,4028,125,299.655113925482
MD,2020-08-08 00:00:00,94581,3577,1564.4394013576637
MA,2020-08-08 00:00:00,120711,8721,1751.3376490369321
