,date,total,covid,pct,rolling_pct
315,2020-12-12,3492,1187,0.33991981672394045,0.3680185973767223
316,2020-12-13,3538,1219,0.34454494064443186,0.35886940816349666
317,2020-12-14,5855,2237,0.382066609735269,0.3555104557012138
318,2020-12-15,6454,2481,0.38441276727610785,0.3703414392186029
319,2020-12-16,6485,2391,0.3686969930609098,0.37839212335742883
320,2020-12-17,6011,2300,0.3826318416236899,0.37858053398690256
321,2020-12-18,5818,2201,0.37830869714678583,0.37654584394379514
322,2020-12-19,3419,1311,0.3834454518865165,0.38146199688566407
323,2020-12-20,3599,1398,0.3884412336760211,0.3833984609031078
324,2020-12-21,5653,2315,0.4095170705819919,0.39380125204817656
325,2020-12-22,6014,2492,0.4143664782174925,0.4041082608251685
326,2020-12-23,5487,2125,0.3872790231456169,0.40372085731503377
327,2020-12-24,3965,1598,0.4030264817150063,0.4015573276927052
328,2020-12-25,2546,893,0.35074626865671643,0.3803505911724465
329,2020-12-26,2689,948,0.352547415396058,0.3687733885892603
330,2020-12-27,2939,1060,0.36066689350119085,0.35465352585132176
331,2020-12-28,4536,1720,0.37918871252204583,0.3641343404730983
332,2020-12-29,4865,1874,0.38520041109969166,0.37501867237430947
333,2020-12-30,5186,2145,0.41361357500964135,0.39266756621045956
334,2020-12-31,4512,1943,0.43062943262411346,0.4098144729111488
335,2021-01-01,3098,1133,0.3657198192382182,0.4033209422906577
336,2021-01-02,3006,1013,0.3369926813040586,0.3777806443887967
337,2021-01-03,3224,1014,0.31451612903225806,0.3390762098581783
338,2021-01-04,5491,1955,0.3560371517027864,0.3358486540130343
339,2021-01-05,5984,2137,0.35711898395721925,0.34255742156408786
340,2021-01-06,6525,1819,0.27877394636015324,0.3306433606733863
341,2021-01-07,6664,1769,0.2654561824729892,0.3004497042634539
342,2021-01-08,6558,1991,0.3035986581274779,0.2826095956535401
343,2021-01-09,3628,965,0.26598676957001105,0.27834720339015934
344,2021-01-10,3351,949,0.28319904506117577,0.28426149091955494
345,2021-01-11,6371,1978,0.3104693140794224,0.28655170957020304
346,2021-01-12,6916,2312,0.3342972816657027,0.30932188026876695
347,2021-01-13,7123,2175,0.3053488698582058,0.3167051552011103
348,2021-01-14,6832,2230,0.32640515222482436,0.3220171012495776
349,2021-01-15,6748,2247,0.3329875518672199,0.32158052465008335
350,2021-01-16,3744,1091,0.29139957264957267,0.3169307589138723
351,2021-01-17,3425,989,0.28875912408759125,0.3043820828681279
352,2021-01-18,4019,1359,0.3381438168698681,0.3061008378690107
353,2021-01-19,6300,2187,0.34714285714285714,0.32468193270010554
354,2021-01-20,6594,2179,0.3304519259933273,0.3385795333353508
355,2021-01-21,6386,2169,0.33964923269652364,0.33908133861090267
356,2021-01-22,6443,2243,0.34812975322054945,0.33941030397013344
357,2021-01-23,3572,1035,0.28975363941769317,0.32584420844492207
358,2021-01-24,3350,1050,0.31343283582089554,0.3171054094863794
